uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,"Reik, Maluma",Amigos Con Derechos,69,20,0.686,0.807,1,-3.324,1,0.0613,0.0481,0.0,0.0652,183.971,4,227476
spotify:track:0lsRatBUs9HNIZAmoGABzk,SHAED,Trampoline,139,2,0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,126.754,4,184060
spotify:track:4Uy3kNxW2kB8AEoXljEcth,"Nicki Minaj, Anuel AA, Bantu","Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",115,5,0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,112.027,5,174893
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Post Malone, Quavo",Congratulations,20,103,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,123.146,4,220293
spotify:track:2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,Always Remember Us This Way,35,13,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,129.976,4,210200
spotify:track:222B3aljXx6fFwKmFjuBED,"Little Mix, Nicki Minaj",Woman Like Me (feat. Nicki Minaj),22,14,0.754,0.854,5,-3.449,0,0.0608,0.177,0.0,0.0808,75.002,4,229720
spotify:track:1wJRveJZLSb1rjhnUHQiv6,"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),145,3,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,93.023,4,189487
spotify:track:74lnM5V6ecvoTPV0fvptx9,"Ski Mask The Slump God, Juice WRLD",Nuketown (feat. Juice WRLD),87,6,0.808,0.617,10,-9.32,0,0.442,0.113,0.0,0.734,149.962,4,166400
spotify:track:6JQvHMSaR8flFsN53ypOfP,Lil Mosey,Noticed,41,19,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,79.992,4,165000
spotify:track:45Egmo7icyopuzJN0oMEdk,"Khalid, Normani",Love Lies (with Normani),11,46,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,143.955,4,201707
spotify:track:6cFZ4PLC19taNlpl9pbGMf,Queen,Somebody To Love - Remastered 2011,50,11,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,111.539,3,296493
spotify:track:51NFxnQvaosfDDutk0tams,Billie Eilish,bellyache,70,8,0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,99.939,4,179172
spotify:track:2c7GlMNmF7pbohjykutmLP,"Sia, Diplo, Labrinth, LSD","Thunderclouds (feat. Sia, Diplo, and Labrinth)",34,22,0.691,0.716,7,-5.985,1,0.0351,0.0085,9.06e-06,0.263,112.035,4,187027
spotify:track:7tGEAA1f8MydT7eVbbO9Zy,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,154,1,0.696,0.332,6,-12.834,1,0.0425,0.853,0.433,0.0848,150.13,4,270520
spotify:track:2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,155,6,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,150.073,4,169354
spotify:track:5274I4mUMnYczyeXkGDWZN,"Future, Juice WRLD",Fine China,21,12,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,166.111,4,141587
spotify:track:2uIX8YMNjGMD7441kqyyNU,Billie Eilish,ocean eyes,108,16,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,144.828,4,200560
spotify:track:59PYgzOiOjGDzjDT5N5oOX,"Brytiago, Daddy Yankee, Ozuna, Darell, Anuel AA",Asesina - Remix,124,10,0.825,0.69,10,-4.252,0,0.226,0.589,0.0,0.413,94.194,4,327467
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,2,107,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,95.01,4,244960
spotify:track:4kWO6O1BUXcZmaxitpVUwp,"Tiësto, Dzeko, Preme, Post Malone",Jackie Chan,11,34,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,128.005,4,215760
spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,Shawn Mendes,In My Blood,7,40,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,140.025,4,211360
spotify:track:7ycWLEP1GsNjVvcjawXz3z,"A$AP Rocky, Skepta",Praise The Lord (Da Shine) (feat. Skepta),25,33,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,80.015,4,205040
spotify:track:1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,58,104,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,78.998,4,281560
spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,112,8,0.676,0.844,7,-3.396,1,0.109,0.498,0.0,0.866,159.969,4,172767
spotify:track:1DcxnVNFAyVl2sDQ646pXS,Kevin Roldan,PPP,121,13,0.786,0.65,4,-6.839,1,0.109,0.363,8.17e-05,0.122,92.975,4,129040
spotify:track:5CLGzJsGqhCEECcpnFQA8x,"Rudimental, Jess Glynne, Macklemore, Dan Caplen","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",9,48,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,92.213,4,210773
spotify:track:60SdxE8apGAxMiRrpbmLY0,"Eminem, Joyner Lucas",Lucky You (feat. Joyner Lucas),1,19,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,153.068,4,244679
spotify:track:2TIlqbIneP0ZY1O0EzYLlc,Lewis Capaldi,Someone You Loved,168,2,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,109.891,4,182161
spotify:track:3CA9pLiwRIGtUBiMjbZmRw,Drake,Nice For What,1,40,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,93.372,4,210747
spotify:track:2MShy1GSSgbmGUxADNIao5,Kodak Black,Calling My Spirit,129,4,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,119.985,4,152000
spotify:track:6vN77lE9LK6HP2DewaN6HZ,"Lil Baby, Drake",Yes Indeed,12,35,0.963,0.346,5,-9.309,0,0.53,0.0355,0.0,0.108,119.957,4,142273
spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,41,98,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,107.989,4,258987
spotify:track:3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,24,56,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,129.953,4,95467
spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,60,101,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,130.049,4,243837
spotify:track:7sO5G9EABYOXQKNPNiE9NR,"Offset, Metro Boomin",Ric Flair Drip (with Metro Boomin),32,60,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,100.007,4,172800
spotify:track:1PfUKiMDKIlPEF9FfdJawc,Lana Del Rey,hope is a dangerous thing for a woman like me to have - but I have it,176,1,0.492,0.144,7,-10.125,1,0.0708,0.965,1.84e-06,0.161,164.839,3,324302
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,1,90,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,150.011,4,177000
spotify:track:2374M0fQpWi3dLnB54qaLX,TOTO,Africa,137,38,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,92.718,4,295893
spotify:track:2ijef6ni2amuunRoKTlgww,"Becky G, Natti Natasha",Sin Pijama,22,37,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,94.014,4,188560
spotify:track:0PowxVSTY2uh1CPc8EPKyX,"Marshmello, Roddy Ricch",Project Dreams,153,3,0.777,0.831,8,-2.129,1,0.177,0.42,0.0,0.105,160.153,4,167898
spotify:track:62o8KoI44JfN7aYxgTnPvh,Maluma,Mala Mía,56,23,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,180.049,4,183753
spotify:track:7uzmGiiJyRfuViKKK3lVmR,Bazzi,Mine,3,47,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,142.929,4,131064
spotify:track:1h9P5WJwyvK8OB7O2YiXgp,"Ozuna, Romeo Santos",Ibiza,98,17,0.69,0.71,5,-5.144,1,0.335,0.25,0.0,0.108,192.068,4,200747
spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,152,62,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,174.302,4,258773
spotify:track:5Gu0PDLN4YJeW75PpBSg9p,"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",16,41,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,103.07,4,174800
spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,178,2,0.848,0.933,5,-3.306,0,0.106,0.7,2.81e-06,0.184,139.998,4,171998
spotify:track:0tBbt8CrmxbjRP0pueQkyU,"Selena Gomez, Marshmello",Wolves,3,54,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,124.987,4,197993
spotify:track:3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,I'm Yours,124,36,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,150.96,4,242947
spotify:track:675w3ACw5xZR3ODhUJlEVN,Manuel Turizo,Sola,190,1,0.704,0.706,11,-5.233,0,0.111,0.483,0.0,0.0965,92.965,4,195044
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),2,42,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,96.924,4,232187
spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,Khalid,Young Dumb & Broke,12,75,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,136.948,4,202547
spotify:track:7KPGeiXWDsGEvFK62wzU8E,Capital Bra,Benzema,105,4,0.783,0.692,10,-6.156,0,0.329,0.485,0.0,0.12,100.082,4,159152
spotify:track:0WdGQhoAP2LBsqr5Jhit2g,"Maroon 5, SZA",What Lovers Do (feat. SZA),5,66,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,110.001,4,199849
spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,"Lil Baby, Gunna, Drake","Never Recover (Lil Baby & Gunna, Drake)",27,14,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,132.055,4,194732
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,Queen,We Will Rock You - Remastered 2011,73,10,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,81.308,4,122067
spotify:track:5qFeMRz4TvetPmzjre9Dq7,"J Balvin, Zion & Lennox",No Es Justo,30,29,0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,87.866,4,250840
spotify:track:04cd1MHVq1D8v1nuTZoCdv,Piso 21,Puntos Suspensivos,151,3,0.823,0.731,11,-3.399,0,0.103,0.175,0.0,0.131,152.024,4,186316
spotify:track:630sXRhIcfwr2e4RdNtjKN,"Zac Efron, Zendaya",Rewrite The Stars,20,27,0.684,0.619,10,-7.005,1,0.0386,0.0716,0.0,0.122,125.046,4,217440
spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,2,95,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,103.019,4,247160
spotify:track:4paAidoE8VAemwU4jgCc6l,21 Savage,all my friends,83,2,0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,130.09,4,211785
spotify:track:4m5Cd9kAbIxg6t9sMrQWtk,"6ix9ine, Lil Baby",TIC TOC,10,6,0.82,0.691,6,-6.646,0,0.0723,0.0115,0.0,0.344,142.027,4,135739
spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,147,2,0.828,0.599,11,-1.624,1,0.149,0.381,0.0,0.0775,86.533,5,171692
spotify:track:0kLA41xkWzzYzMIEGFuDkP,"LX, Maxwell, Bonez MC, Gzuz, Sa4",HaifischNikez Allstars,154,1,0.764,0.744,11,-5.529,0,0.448,0.162,0.0,0.122,87.538,4,182925
spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,163,1,0.398,0.838,8,-4.734,0,0.13,0.778,0.0,0.189,156.008,3,182341
spotify:track:1oJ8EDr2pv94IvSd6ZmDgo,"6ix9ine, Nicki Minaj, Kanye West",MAMA,26,5,0.761,0.672,1,-5.887,1,0.212,0.0893,9.77e-06,0.14,160.077,3,192405
spotify:track:5WvAo7DNuPRmk4APhdPzi8,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",No Brainer,2,19,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,135.702,5,260000
spotify:track:5ChkMS8OtdzJeqyybCc9R5,Michael Jackson,Billie Jean,140,2,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,117.046,4,293827
spotify:track:6it15CsDlkqB7N4lF0C1qM,Bad Bunny,Caro,181,1,0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,160.007,4,229456
spotify:track:2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,168,3,0.741,0.813,11,-4.83,0,0.0452,0.204,0.0,0.797,123.842,4,190084
spotify:track:39N9RPD9MRb5WmoLzNzPeA,"Nicky Jam, J Balvin",X,4,34,0.595,0.773,9,-4.736,0,0.0549,0.0364,0.00108,0.334,180.073,4,173628
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Feel It Still,18,64,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,79.028,4,163253
spotify:track:3rPAD722s5FFNnwjC91t7Z,Anuel AA,Quiere Beber,45,17,0.773,0.57,8,-3.482,1,0.113,0.372,0.00524,0.108,95.038,4,187125
spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,Trippie Redd,Topanga,47,9,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,105.955,4,215364
spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,48,33,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,161.989,4,165820
spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,193,1,0.815,0.723,6,-3.611,0,0.0574,0.115,0.0,0.184,149.918,4,147990
spotify:track:6eYxmK9fdL4hwLnXG2zY3s,XXXTENTACION,Look At Me!,39,70,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,139.059,4,126346
spotify:track:7oK9VyNzrYvRFo7nQEYkWN,The Killers,Mr. Brightside,148,35,0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,148.017,4,222587
spotify:track:63SevszngYpZOwf63o61K4,Dennis Lloyd,Nevermind,18,36,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,99.977,4,156600
spotify:track:4M3FO0ji6Lc8vwD1sgf1nc,"Kygo, Imagine Dragons",Born To Be Yours,25,25,0.681,0.709,3,-5.808,1,0.0371,0.29,0.0,0.0979,114.02,4,193320
spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,1,7,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,140.048,4,178627
spotify:track:4y3OI86AEP6PQoDE6olYhO,Jonas Brothers,Sucker,2,1,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,137.958,4,181040
spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",2,4,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,169.999,4,190440
spotify:track:5w9c2J52mkdntKOmRLeM2m,"Daddy Yankee, Snow",Con Calma,4,6,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,93.989,4,193227
spotify:track:4NzMOnvSJVNKF7nw5NkXIP,Billie Eilish,bury a friend,2,6,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,120.046,4,193143
spotify:track:5W83ErFkO3aKAIS1WMi6u0,"Anuel AA, KAROL G",Secreto,12,7,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,91.987,4,258800
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,2,7,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,123.984,4,213594
spotify:track:0rTV5WefWd1J3OwIheTzxM,"Khalid, Disclosure",Talk,17,4,0.9,0.4,0,-8.443,1,0.124,0.0501,0.0,0.0876,136.001,4,197487
spotify:track:7eBqSVxrzQZtK2mmgRG6lC,YNW Melly,Murder On My Mind,19,3,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,115.007,4,268434
spotify:track:44ShclXTOOnYtt5CnCDeGV,Juice WRLD,Robbery,20,3,0.708,0.691,2,-5.179,1,0.0442,0.342,0.0,0.222,79.99,4,240527
spotify:track:1WSGTYKLEpKfNQYYW5Oymt,"benny blanco, Selena Gomez, J Balvin, Tainy","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",21,1,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,95.266,4,158027
spotify:track:7COXchtUOMd6uIT6HvmRaI,"Lauv, Troye Sivan",i'm so tired...,19,6,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,102.211,4,162583
spotify:track:0PG9fbaaHFHfre2gUVo7AN,"Cardi B, Bruno Mars",Please Me,20,3,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,133.992,4,200890
spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,29,5,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,98.994,4,178480
spotify:track:3oh6SCCeLuXhFpEyepla6G,Blueface,Thotiana,29,6,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,104.025,4,129264
spotify:track:11cDEev79fPKi6uJCjUhu8,"The Chainsmokers, 5 Seconds of Summer",Who Do You Love,33,4,0.51,0.835,3,-4.673,1,0.0447,0.00791,0.0,0.219,140.024,4,226747
spotify:track:63cd4JkwGgYJrbOizbfmsp,"Mustard, Migos",Pure Water (with Migos),38,7,0.68,0.559,0,-5.545,1,0.129,0.172,0.0,0.318,202.006,4,194520
spotify:track:4txc3txsIt81diMzGhrVPS,Billie Eilish,wish you were gay,50,1,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,118.028,4,221543
spotify:track:5BDP2tky8oMQJPS33frKVp,"Sebastian Yatra, Reik",Un Año,55,6,0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,94.931,4,164440
spotify:track:4ZT9FnbFu1PaBfV3itxiqT,Lil Skies,I,58,1,0.649,0.453,6,-7.28,1,0.085,0.627,0.0,0.116,99.183,4,181891
spotify:track:0i0wnv9UoFdZ5MfuFGQzMy,Bebe Rexha,Last Hurrah,65,3,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.117,84.259,4,150333
spotify:track:1TEL6MlSSVLSdhOSddidlJ,Ariana Grande,needy,5,4,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,87.045,4,171573
spotify:track:4SPu0Ql902hTVXkBoNIYtq,Ariana Grande,NASA,7,4,0.737,0.461,6,-6.887,1,0.293,0.447,0.0,0.268,75.005,4,182000
spotify:track:31UjYv5vLsDkzchJOtUMtW,Maluma,HP,72,1,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,91.98,4,184436
spotify:track:2hloaUoRonYssMuqLCBLTX,Ariana Grande,bloodline,8,4,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.216,151.976,4,216893
spotify:track:5UYK9MervBCROg8AHNeEIy,Juice WRLD,Hear Me Calling,79,1,0.648,0.701,10,-3.546,1,0.186,0.417,9.9e-06,0.103,177.943,4,189977
spotify:track:7EQpvVujgytLVY8vKiDHAg,Ariana Grande,bad idea,9,4,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,137.995,4,267107
spotify:track:2XWjPtKdi5sucFYtVav07d,"Zedd, Katy Perry",365,48,3,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,98.039,4,181900
spotify:track:4TWflhgevIGo448fWc6mQq,Offset,Red Room,66,3,0.936,0.559,7,-8.587,0,0.157,0.479,0.0,0.128,112.347,4,241440
spotify:track:6vWEAOUSxohKxhp0K1BsxL,"YNW Melly, Kanye West",Mixed Personalities (feat. Kanye West),91,3,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,149.937,4,230400
spotify:track:7DHApOHsIFo7EyfieArYGE,P!nk,Walk Me Home,85,2,0.652,0.453,1,-6.119,1,0.0445,0.0507,0.0,0.179,88.039,3,177391
spotify:track:4mGdjNMo0RonTlOEb7cYg4,"YUNGBLUD, Halsey, Travis Barker",11 Minutes (with Halsey feat. Travis Barker),65,3,0.464,0.852,11,-3.804,1,0.067,0.0116,0.0,0.108,160.075,4,239507
spotify:track:1OUPXna2MCgAt3VNmXJBtg,"Tropkillaz, J Balvin, Anitta, ZAAC",Bola Rebola,73,2,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,129.984,4,193440
spotify:track:0mfCH4nfpshBQR9ueZP5eP,"Summer Walker, Drake",Girls Need Love (with Drake) - Remix,106,1,0.656,0.432,6,-9.481,0,0.217,0.443,0.0,0.132,97.022,4,222374
spotify:track:79esEXlqqmq0GPz0xQSZTV,Shawn Mendes,Lost In Japan,23,19,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,105.027,4,201200
spotify:track:7pMRoGLEJuFM2wl5pt0R99,"Offset, Travis Scott, 21 Savage",Legacy (feat. Travis Scott & 21 Savage),54,2,0.844,0.513,1,-8.769,1,0.335,0.178,0.0,0.0845,128.085,4,244941
spotify:track:1R6VwZ8TuHRzxZUxe88n4I,"2 Chainz, Ariana Grande",Rule The World (feat. Ariana Grande),118,1,0.592,0.584,8,-6.232,0,0.0893,0.158,2.63e-06,0.132,88.073,4,245893
spotify:track:3wFLWP0FcIqHK1wb1CPthQ,Ariana Grande,fake smile,11,4,0.45,0.619,9,-7.412,1,0.372,0.329,0.0,0.319,83.3,4,208880
spotify:track:1rCcsYnmqbMYdkG7kS9GC5,"Robin Schulz, Erika Sirola",Speechless (feat. Erika Sirola),116,6,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,125.047,4,214942
spotify:track:6Z4rmc0uujCpl8yXe3yjgI,"2 Chainz, Travis Scott",Whip (feat. Travis Scott),129,1,0.793,0.399,7,-7.428,1,0.0951,0.12,0.0,0.124,121.949,4,226600
spotify:track:2ktoFujjJtantyMoVdBJlX,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo",Pa Olvidarte (feat. Manuel Turizo) - Remix,130,3,0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,176.011,4,256418
spotify:track:6UTmrvq4nRmx1iQ6iMd1FD,Hozier,Almost (Sweet Music),133,1,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,90.036,4,217480
spotify:track:1ahVFh0ViDZr8LvkEVlq3B,"Martin Garrix, Bonn",No Sleep (feat. Bonn),112,2,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,128.133,4,207095
spotify:track:1JkrD47SDpAbyvqKtolcea,"Blueface, Cardi B, YG",Thotiana (Remix),135,1,0.911,0.721,10,-4.833,0,0.28,0.0364,0.0,0.111,104.11,4,297546
spotify:track:3g4UyIcQwutiG0TfW32GnX,"Manuel Turizo, Ozuna",Esclavo de Tus Besos,137,2,0.805,0.671,5,-5.316,1,0.111,0.113,0.0,0.278,90.979,4,219302
spotify:track:3Kuu5vASpXK8oRsxOvau6P,"Kygo, Valerie Broussard",Think About You,63,3,0.673,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,123.969,4,208567
spotify:track:0hCHNYL8ApQCGNwJrYN1FY,"Lil Skies, Gucci Mane",Bad Girls (feat. Gucci Mane),145,1,0.771,0.761,1,-4.727,0,0.047,0.208,0.0,0.091,131.01,4,219664
spotify:track:224EVTFiLsdQignUFLvDeH,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí - Remix,149,1,0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,170.018,4,360960
spotify:track:5NPzbTzFxIQPaheZuPhn4f,Paulo Londra,Forever Alone,149,3,0.864,0.426,7,-8.392,0,0.0561,0.498,0.000228,0.145,129.954,4,215963
spotify:track:4lD7gHKF1e8Y9stQuVezZB,Ariana Grande,ghostin,14,4,0.396,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,103.807,4,271467
spotify:track:2IA8cFA46DkjgbsRG7kKbp,"Amenazzy, Nicky Jam, Farruko",Baby,162,2,0.7,0.71,11,-4.835,1,0.0532,0.327,0.0,0.129,167.971,4,235973
spotify:track:6Yx181fZzA0YE2EkUsYruq,Why Don't We,Big Plans,167,2,0.693,0.604,11,-5.279,1,0.0427,0.0668,0.0,0.114,75.014,4,179930
spotify:track:6WkJ2OK163XXS2oARUC9JM,"Aaron Smith, Krono, Luvli",Dancin (feat. Luvli) - Krono Remix,168,1,0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,119.896,4,198053
spotify:track:4Tvw0lweq9l2JPQKFbpbBQ,"David Guetta, Brooks, Loote",Better When You're Gone,158,4,0.647,0.795,1,-3.548,0,0.0372,0.0635,0.0,0.188,127.992,4,192402
spotify:track:6IAgarq2wDeYzpsY2Kx0Hw,Solange,Almeda,172,1,0.827,0.553,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,110.015,4,236120
spotify:track:7BuHdm4lQqcyG3qTwdkxus,"Wisin & Yandel, Romeo Santos",Aullando,174,1,0.8,0.74,10,-4.52,0,0.0479,0.184,0.0,0.0558,90.035,4,226200
spotify:track:03x2rVJRFUrvwlfxoHd9Mo,Tom Walker,Just You and I,179,1,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,92.061,4,174983
spotify:track:05t7JMip6JrLuSrMV5yYjX,Calboy,Envy Me,183,1,0.556,0.481,11,-7.663,1,0.313,0.282,0.0,0.216,149.025,4,120137
spotify:track:1ThmUihH9dF8EV08ku5AXN,Ski Mask The Slump God,Faucet Failure,190,1,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,99.993,4,145627
spotify:track:5WtfUKzXircvW8l5aaVZWT,"Julia Michaels, Niall Horan",What A Time (feat. Niall Horan),191,1,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,132.861,4,173307
spotify:track:4cIPLtg1avt2Jm3ne9S1zy,Queen,Killer Queen - Remastered 2011,88,8,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,117.218,4,179600
