uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,"Sam Smith, Normani",Dancing With A Stranger (with Normani),7,59,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,102.998,4,171030
spotify:track:3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,SAD!,1,104,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,75.023,4,166606
spotify:track:5a6pdCHlWS2ekOOQ70QnAr,Noah Cyrus,July,77,16,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,72.541,4,156107
spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,7,130,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,134.021,4,119133
spotify:track:74fV8TuLZKVzSIOOGu8wwI,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),149,2,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,141.034,4,165726
spotify:track:4yJiXq86uM56uIfIZgE440,blackbear,me & ur ghost,103,6,0.755,0.631,7,-6.128,1,0.0261,0.0638,0.0,0.0929,100.026,4,200400
spotify:track:7hpJ9tATWb2vztlq99hERP,Conan Gray,Maniac,139,9,0.623,0.647,8,-5.438,1,0.04,0.00122,0.0,0.354,107.987,4,185787
spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,4,155,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,95.05,3,263400
spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"MEDUZA, Goodboys",Piece Of Your Heart,14,46,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,124.08,4,152913
spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,154,4,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,79.976,4,178500
spotify:track:5Id5B3dxJZhPcV9GzgYZZe,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,52,23,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,176.075,4,216067
spotify:track:5IUOU5xkzGHsRFOYNu3GSK,Niall Horan,No Judgement,149,3,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,100.051,4,176283
spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,99,11,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,108.138,4,187986
spotify:track:2ez6qvOTHKeI3ss80NGqnI,"SHAED, ZAYN",Trampoline (with ZAYN),19,22,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,126.803,4,184280
spotify:track:7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),4,84,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,89.949,4,170770
spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,6,74,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,133.002,4,187436
spotify:track:4SSnFejRGlZikf02HLewEF,Billie Eilish,bury a friend,2,57,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,120.046,4,193143
spotify:track:2P91MQbaiQOfbiz9VqhqKQ,Lauv,I Like Me Better,29,141,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,91.97,4,197437
spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",1,69,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,106.966,4,207320
spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,2,91,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,124.959,4,235545
spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,60,133,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,130.049,4,243837
spotify:track:2Ec33AVlkTTq8BHFgBTdQs,Lil Uzi Vert,Futsal Shuffle 2020,18,11,0.881,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,136.97,4,198913
spotify:track:58wyJLv6yH1La9NIZPl3ne,"Kina, Adriana Proenza",Can We Kiss Forever?,137,14,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,109.986,4,187932
spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,1,71,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,186.003,4,230453
spotify:track:6oJ6le65B3SEqPwMRNXWjY,"Kygo, Whitney Houston",Higher Love,31,34,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,103.952,4,228267
spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,143,56,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,119.93,4,269560
spotify:track:3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,16,44,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,158.087,4,173325
spotify:track:0RDgqtvOHLwcI6yz9bjsZV,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",Perreo en La Luna,128,9,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.367,174.013,4,218587
spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),46,29,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,75.025,4,186223
spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",129,60,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,171.355,4,322227
spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,2,101,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,128.009,4,135090
spotify:track:7dt6x5M1jzdTEt8oCbisTK,Post Malone,Better Now,1,96,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,145.038,4,231267
spotify:track:4Yxc55NX3tAXC2mHRAhtcW,"Olivia Rodrigo, Disney","All I Want - From ""High School Musical: The Musical: The Series""",150,8,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,77.599,3,177323
spotify:track:6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,all the good girls go to hell,11,30,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,185.044,4,168840
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,4,34,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,85.026,4,171360
spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,155,4,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,173.997,4,143448
spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,47,28,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,104.954,4,165714
spotify:track:4dZTZbmJBCCofAExHwefda,K CAMP,Lottery (Renegade),182,1,0.915,0.556,1,-8.601,1,0.216,0.0145,0.000179,0.0733,148.964,4,170947
spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,"Sech, Ozuna",Si Te Vas,48,22,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,174.101,4,204907
spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3,"Major Lazer, J Balvin, El Alfa, Diplo",Que Calor (feat. J Balvin & El Alfa),77,23,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,126.038,4,169998
spotify:track:3g0mEQx3NTanacLseoP0Gw,"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,28,29,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,100.1,4,209880
spotify:track:3VFT90E0yYjdHSFoGv02us,Ufo361,Rich Rich,186,1,0.548,0.649,4,-4.796,0,0.29,0.0844,0.00044,0.13,141.853,4,204319
spotify:track:2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,8,97,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,120.274,4,203418
spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,4,42,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,123.935,4,191467
spotify:track:59s0s39NFWScuHDbHytI14,"Reik, J Balvin, Lalo Ebratt",Indeciso,60,25,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,94.949,4,217253
spotify:track:1nocRtwyNPVtGcIJqfgdzZ,"Camilo, Pedro Capó",Tutu,27,29,0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,146.013,4,178613
spotify:track:1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes,9,87,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,82.014,4,190947
spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),11,38,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,92.928,4,260640
spotify:track:6CcJMwBtXByIz4zQLzFkKc,Billie Eilish,i love you,21,33,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,137.446,4,291796
spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,12,83,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,126.421,4,196493
spotify:track:6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,181,9,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,116.879,4,216320
spotify:track:1mF6sMUsRU9MisrdB9qWvg,"Dalex, Sech",Mejor,196,1,0.524,0.577,2,-4.501,1,0.18,0.185,0.0,0.103,175.396,4,201361
spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,75,26,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,88.964,4,209274
spotify:track:4t9a07PAghtQMRAIP9FQ7Z,"Lunay, Daddy Yankee, Bad Bunny",Soltera - Remix,8,42,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,92.01,4,266087
spotify:track:4z6wo6PJG4Fve45OXK6D9m,"Arcangel, Bad Bunny",Infeliz,139,8,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,176.073,4,221103
spotify:track:09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,1,33,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,134.17,3,228373
spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),1,13,0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,89.977,4,181733
spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),2,5,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,150.076,4,171375
spotify:track:7y7w4tl4MaRC2UMEj1mPtr,"Juice WRLD, Marshmello",Come & Go (with Marshmello),4,1,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,144.991,4,205485
spotify:track:6o3QUC5oAE4g6WxRIFcZtb,Juice WRLD,Wishing Well,7,1,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,149.972,4,194621
spotify:track:4h5N4KyWZMtpeH9vhXSXjd,"Juice WRLD, Halsey",Life's A Mess (feat. Halsey),8,2,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,143.078,4,202193
spotify:track:2fZTS0VboxRpF0FdfY7E5P,Juice WRLD,Conversations,9,1,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,159.93,4,181661
spotify:track:0XkmeG97T4mtYlWRJcrxec,"StaySolidRocky, Lil Uzi Vert",Party Girl (Remix),10,1,0.752,0.375,6,-10.157,0,0.204,0.533,0.0,0.175,129.995,4,147673
spotify:track:3H7ihDc1dqLriiWXwsc2po,"Topic, A7S",Breaking Me,9,17,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,122.031,4,166794
spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),1,8,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,123.056,4,182200
spotify:track:66FgjA5ZQJJuypFG1bc8se,"Juice WRLD, Marshmello, The Kid LAROI, Polo G",Hate The Other Side (with Marshmello & The Kid Laroi),14,1,0.701,0.65,6,-6.313,1,0.104,0.291,0.0,0.112,90.003,4,160212
spotify:track:615vw74T1NebV8pKoutm2J,Juice WRLD,Righteous,10,12,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,142.948,4,242181
spotify:track:3vAn0qZzdyuHamcrpkfiX3,BLACKPINK,How You Like That,4,3,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,130.013,4,181264
spotify:track:62aP9fBQKYKxi7PDXwcUAS,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),9,16,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,112.05,4,176547
spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,2,15,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,81.604,4,247059
spotify:track:1mohfLaTJtB2RplHLQVM70,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,19,9,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,176.007,4,345241
spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,7,16,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,113.011,4,221820
spotify:track:1QoG0Yqz1onMsdbOibZVke,Juice WRLD,Titanic,24,1,0.568,0.545,1,-6.668,0,0.0447,0.168,0.0,0.112,174.144,4,176650
spotify:track:3MmCFghNjzZMn3HKqbVizn,Juice WRLD,Blood On My Jeans,25,1,0.868,0.55,6,-6.417,1,0.226,0.183,0.0,0.109,117.943,4,154767
spotify:track:24IgCW19L8lXKyFZwzFtD3,"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,20,13,0.88,0.626,2,-7.062,1,0.0473,0.19,0.000755,0.094,105.01,4,251429
spotify:track:0JoWBcL61YWLXM5vW0YTHO,Juice WRLD,Bad Energy,27,1,0.654,0.452,7,-6.36,1,0.0439,0.17,0.0,0.114,138.034,4,186749
spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),2,10,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,178.765,3,228482
spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ,Sech,Relación,28,11,0.805,0.562,7,-3.117,0,0.105,0.125,4.96e-06,0.148,172.094,4,184255
spotify:track:4w47S36wQGBhGg073q3nt7,"ROSALÍA, Travis Scott",TKN (feat. Travis Scott),15,7,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,94.634,4,129371
spotify:track:2MbdDtCv5LUVjYy9RuGTgC,"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",25,3,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,145.013,4,227478
spotify:track:4nK5YrxbMGZstTLbvj6Gxw,"BENEE, Gus Dapperton",Supalonely,12,19,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,128.977,4,223480
spotify:track:1H7KnK26kc1YyellpbINEn,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch),17,2,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,99.7,4,201600
spotify:track:7iIzwqG5UxPYwTYUUK4pzU,"Juice WRLD, Trippie Redd",Tell Me U Luv Me (with Trippie Redd),35,4,0.66,0.76,2,-5.726,1,0.0787,0.291,0.0,0.632,127.984,4,180129
spotify:track:0jo6Nd4iJU0UFHqS0Xd4l4,Juice WRLD,Fighting Demons,36,1,0.707,0.67,7,-6.328,0,0.257,0.0813,0.0,0.098,163.099,4,200629
spotify:track:1AnkdcHl86kEhDvhaKDuIe,Juice WRLD,Stay High,37,1,0.745,0.5,8,-6.184,1,0.136,0.439,0.0,0.0943,76.968,4,168685
spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,Ozuna,Caramelo,37,5,0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,168.084,4,217547
spotify:track:0PvFJmanyNQMseIFrU708S,"Pop Smoke, Lil Baby, DaBaby",For The Night (feat. Lil Baby & DaBaby),18,2,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,125.971,4,190476
spotify:track:5lcIegmdblnWqT9nS9EhZj,Juice WRLD,Up Up And Away,43,1,0.661,0.665,4,-6.356,0,0.053,0.538,0.0,0.0981,75.059,4,147548
spotify:track:2XSO13Gyndo7MDdtYibIxO,Juice WRLD,Screw Juice,44,1,0.595,0.528,5,-7.371,0,0.0935,0.082,0.0,0.142,150.073,4,179464
spotify:track:6RsRMf9e4KUyo3MecGffNL,Juice WRLD,I Want It,45,1,0.288,0.638,4,-6.935,0,0.0779,0.133,8.16e-05,0.14,66.424,3,173114
spotify:track:1uA914Md6wsy9NDryyBypH,Juice WRLD,Man Of The Year,46,1,0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,173.966,4,136408
spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,12,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,129.979,4,165978
spotify:track:6DuHcOuuGWXNvF3uocsrBa,Juice WRLD,Can't Die,49,1,0.652,0.671,2,-5.89,1,0.0756,0.0222,0.0,0.107,84.008,4,182922
spotify:track:06s3QtMJVXw1AJX3UfvZG1,"Anuel AA, Bad Bunny",Hasta Que Dios Diga,32,7,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,174.021,4,246000
spotify:track:3Z8FwOEN59mRMxDCtb8N0A,"Marshmello, Halsey",Be Kind (with Halsey),22,11,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,93.995,4,172762
spotify:track:7szuecWAPwGoV1e5vGu8tl,The Weeknd,In Your Eyes,6,17,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,100.021,4,237520
spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,56,3,0.845,0.677,11,-4.798,0,0.136,0.269,0.000917,0.108,90.013,4,219048
spotify:track:76nqCfJOcFFWBJN32PAksn,Ava Max,Kings & Queens,41,16,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,129.856,4,162399
spotify:track:5v4GgrXPMghOnBBLmveLac,"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),13,12,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,84.459,4,242001
spotify:track:4NhDYoQTYCdWHTvlbGVgwo,6ix9ine,GOOBA,4,10,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,178.462,4,132303
spotify:track:4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Play Date,26,12,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,123.97,4,179867
spotify:track:6AzKhCHOms83jvNVLsz0Bt,"Aya Nakamura, Maluma",Djadja (feat. Maluma) - Remix,66,3,0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,98.031,4,166851
spotify:track:38iBrrbbXyWaSPkmuDNgjZ,"Kid Cudi, Eminem",The Adventures of Moon Man & Slim Shady (with Eminem),67,1,0.88,0.787,8,-5.189,1,0.118,0.226,0.0,0.12,113.018,4,264834
spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown, Young Thug",Go Crazy,66,8,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,94.148,4,176960
spotify:track:1sgDyuLooyvEML4oHspNza,"Kygo, OneRepublic",Lose Somebody,32,9,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,147.988,4,199549
spotify:track:4ZRrLHqzhGRXYj2qcB4s5S,"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,72,1,0.848,0.637,9,-5.132,1,0.156,0.0413,0.0,0.0521,96.988,4,222680
spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,9,20,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,96.172,4,295177
spotify:track:50ZC4PM7hywH27RcCfViau,"Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow",Elegí (feat. Dímelo Flow),54,15,0.824,0.631,0,-2.791,1,0.0809,0.237,0.000116,0.0531,171.965,4,197721
spotify:track:0YevRlTDW9tyIwViCyke8Q,Juice WRLD,Anxiety - Intro,78,1,0.307,0.528,11,-11.337,0,0.108,0.972,0.00056,0.222,174.795,4,70395
spotify:track:0SqqAgdovOE24BzxIClpjw,Bad Bunny,Yo Perreo Sola,18,20,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,97.014,4,172127
spotify:track:0dZpw3h6KZhcHec61qwevZ,"Conkarah, Shaggy, DJ Fle",Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,71,5,0.824,0.854,8,-5.312,1,0.177,0.016,4.95e-05,0.117,95.114,4,210329
spotify:track:2lCkncy6bIB0LTMT7kvrD1,J Balvin,Azul,61,17,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,94.018,4,205933
spotify:track:2D0dj3hVkRQJCp63cxCPEx,"Curtis Waters, Harm Franklin",Stunnin' (feat. Harm Franklin),77,4,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,99.954,4,144000
spotify:track:25zlnOAzbVoOzIeXSvQFf1,Pop Smoke,Got It On Me,41,2,0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,88.834,4,164580
spotify:track:527k23H0A4Q0UJN3vGs0Da,Don Toliver,After Party,42,13,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,162.948,4,167916
spotify:track:0jT8Nl0shPS8115is0wD2Q,Camilo,Favorito,29,15,0.606,0.853,9,-2.975,1,0.0545,0.237,0.0,0.251,178.043,4,209766
spotify:track:380HmhwTE2NJgawn1NwkXi,J Balvin,Rojo,14,20,0.663,0.598,11,-4.042,1,0.17,0.193,8.02e-05,0.0856,172.245,4,150720
spotify:track:1ENdcyhqdylaLsPVgB83qq,"Rod Wave, ATR Son Son",Rags2Riches (feat. ATR Son Son),92,1,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,117.994,4,167184
spotify:track:4wVOKKEHUJxHCFFNUWDn0B,"Drake, Giveon",Chicago Freestyle (feat. Giveon),23,11,0.735,0.449,10,-7.507,1,0.347,0.629,0.0,0.113,122.947,4,220488
spotify:track:66W1rVTnEv86dIkFhoiElg,"Regard, RAYE",Secrets,66,7,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,118.961,4,176767
spotify:track:6gxKUmycQX7uyMwJcweFjp,"Lil Baby, 42 Dugg",We Paid (feat. 42 Dugg),68,4,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,135.14,4,181929
spotify:track:7lUdbnz7wsv3C9zzf4WHl9,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",91,3,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,167.969,4,333800
spotify:track:7gwwt1IaAWwmB7af0AcuBM,Harry Nach,Tak Tiki Tak,76,6,0.801,0.579,11,-4.78,0,0.0813,0.333,0.000355,0.172,99.994,4,212406
spotify:track:2t7D3y0jvYjR8IP9Bosyew,"The Kid LAROI, Juice WRLD",GO (feat. Juice WRLD),60,5,0.544,0.744,6,-5.007,1,0.0889,0.185,0.0,0.336,73.699,4,183947
spotify:track:4slSrbTK1sNK4I1mDYEthf,"S1mba, DTG",Rover (feat. DTG),77,9,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,62.948,5,167917
spotify:track:1pqnQ41XbfKjaFu6M0eGJp,"Tainy, J Balvin",Agua (with J Balvin),105,1,0.76,0.658,7,-5.275,1,0.275,0.162,0.0,0.195,100.202,4,157944
spotify:track:57tck8MCxkY6tcQC6VhahR,Apache 207,Bläulich,50,2,0.796,0.687,1,-7.855,1,0.357,0.0633,0.000443,0.118,153.959,4,196230
spotify:track:78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,21,20,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,125.989,4,134240
spotify:track:7C1trmcQQ5n5RNy4l6ziCv,"Nea, Felix Jaehn",Some Say - Felix Jaehn Remix,81,5,0.682,0.7,6,-5.591,1,0.0397,0.406,0.0,0.174,120.03,4,186878
spotify:track:2tFwfmceQa1Y6nRPhYbEtC,"Jhay Cortez, Bad Bunny",CÓMO SE SIENTE - Remix,63,10,0.807,0.606,3,-8.871,0,0.088,0.0946,0.0,0.119,92.988,4,227520
spotify:track:2GriTXl7gRSBv1A2IGZtnL,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,112,1,0.396,0.373,9,-14.097,0,0.0989,0.991,0.0978,0.545,125.231,3,30583
spotify:track:0veNpTQFqfmTX0rsJmO2rO,Juice WRLD,"The Man, The Myth, The Legend - Interlude",113,1,0.667,0.447,2,-14.625,1,0.761,0.916,0.0,0.612,83.534,3,136545
spotify:track:57RA3JGafJm5zRtKJiKPIm,"Wallows, Clairo",Are You Bored Yet? (feat. Clairo),108,4,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,120.023,4,178000
spotify:track:6yVkakCN460KOVol9ZazjH,Anuel AA,Reggaetonera,111,4,0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,93.064,4,212312
spotify:track:4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,117,4,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,112.011,4,210000
spotify:track:4JB0EAT4BkLShTyTt50FmO,"Ty Dolla $ign, FKA twigs, Skrillex, Kanye West","Ego Death (feat. Kanye West, FKA twigs & Skrillex)",86,2,0.813,0.615,10,-5.624,0,0.132,0.061,0.0,0.654,111.039,4,231067
spotify:track:44gRhRi2OhEf7moAUj6MD1,Lil Baby,The Bigger Picture,47,5,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,96.459,3,252729
spotify:track:4cSSL3YafYjM3yjgFO1vJg,"NLE Choppa, Roddy Ricch",Walk Em Down (feat. Roddy Ricch),50,17,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,84.005,4,173288
